#{"t_start": 1770201107.09923, "env_id": "None"}
r,l,t
-19.611178,1,389.353188
-16.412816,1,389.353188
-13.278519,1,389.360301
-21.112744,1,389.361299
-10.634142,1,389.363301
-14.573803,1,389.365306
-13.702157,1,389.366163
-12.227307,1,389.368339
-15.02589,1,389.369343
-14.843346,1,389.371341
-20.994763,1,389.372345
-11.058798,1,389.373348
-18.746181,1,389.373348
-12.684803,1,389.373348
-15.057157,1,389.373348
-16.325978,1,389.373348
-10.806921,1,389.373348
-9.488352,1,389.373348
-12.959277,1,389.373348
-20.841977,1,389.373348
100.0,1,389.389201
-9.289278,1,389.389201
-15.591514,1,389.389201
100.0,1,389.389201
-21.053779,1,389.389201
-8.054957,1,389.389201
-19.29843,1,389.389201
100.0,1,389.389201
-12.030711,1,389.389201
-20.310515,1,389.389201
-18.816354,1,389.405321
-15.927389,1,389.406619
100.0,1,389.406619
-15.612496,1,389.406619
-23.315849,1,389.406619
100.0,1,389.406619
-19.673201,1,389.406619
-16.264605,1,389.406619
-18.124524,1,389.406619
-19.293719,1,389.406619
-16.693562,1,389.421456
-24.09562,1,389.421456
100.0,1,389.421456
-19.73771,1,389.421456
100.0,1,389.421456
-15.738583,1,389.421456
-10.922514,1,389.421456
100.0,1,389.421456
-14.244591,1,389.421456
-10.101647,1,389.421456
-30.436326,1,389.437163
100.0,1,389.437163
-15.379559,1,389.437163
-12.14652,1,389.437163
-11.694308,1,389.437163
-19.292585,1,389.437163
-10.156507,1,389.437163
-11.791157,1,389.437163
-8.41817,1,389.437163
-13.40837,1,389.45468
-17.908335,1,389.458056
-7.909222,1,389.458925
-12.406958,1,389.458925
-28.557784,1,389.464494
-12.078013,1,389.4665
-23.401842,1,389.467505
-9.144827,1,389.469491
-19.685753,1,389.470726
-13.523405,1,389.471936
100.0,1,389.473931
-15.606956,1,389.47593
-14.756098,1,389.476931
100.0,1,389.477934
-17.931818,1,389.477934
-14.927887,1,389.477934
-18.045225,1,389.477934
-8.298935,1,389.477934
-11.987224,1,389.477934
-9.711835,1,389.477934
-24.369053,1,389.477934
-17.654579,1,389.477934
-9.000713,1,389.477934
-32.13591,1,389.493703
-16.20897,1,389.493703
-22.142772,1,389.493703
-9.860672,1,389.493703
100.0,1,389.493703
-15.512142,1,389.509621
-15.995096,1,389.509621
-9.824554,1,389.509621
-8.280362,1,389.509621
-22.668182,1,389.509621
-21.986058,1,389.509621
-8.150092,1,389.509621
-21.814384,1,389.509621
-22.732923,1,389.509621
-8.396112,1,389.509621
100.0,1,389.525719
100.0,1,389.525719
-29.528904,1,389.525719
-18.60721,1,389.525719
-8.496172,1,389.525719
-15.419906,1,389.525719
-17.416534,1,389.525719
-11.627351,1,389.525719
100.0,1,389.525719
-22.90391,1,389.525719
-16.436994,1,389.525719
-16.975455,1,389.541934
-14.983533,1,389.541934
100.0,1,389.541934
-9.442149,1,389.541934
100.0,1,389.541934
-8.985951,1,389.541934
-8.351529,1,389.541934
-17.45106,1,389.541934
-11.771819,1,389.541934
-37.728256,1,389.559409
-22.012292,1,389.562529
-32.987796,1,389.564578
-16.672536,1,389.564578
-13.154557,1,389.567952
100.0,1,389.567952
-13.167612,1,389.567952
-21.562715,1,389.567952
100.0,1,389.575466
-25.742336,1,389.57646
-14.898043,1,389.578463
-13.999062,1,389.579468
-20.537279,1,389.581449
100.0,1,389.582741
-27.360333,1,389.584753
100.0,1,389.586816
100.0,1,389.587817
-9.530605,1,389.588824
-20.54253,1,389.588824
100.0,1,389.588824
-14.99144,1,389.588824
-18.398726,1,389.588824
-8.279093,1,389.588824
-17.666298,1,389.588824
-15.486498,1,389.588824
-12.794279,1,389.588824
-20.546889,1,389.588824
-15.82278,1,389.60544
-10.312901,1,389.606572
-10.073094,1,389.607781
-8.487825,1,389.610123
-24.621552,1,389.61121
-10.333631,1,389.613217
-16.518676,1,389.61521
-13.263254,1,389.616155
-19.365965,1,389.618229
-15.635272,1,389.619218
-11.656029,1,389.621211
-7.922233,1,389.623111
100.0,1,389.623111
-16.589799,1,389.623111
-20.122905,1,389.623111
-16.971878,1,389.623111
-18.413983,1,389.623111
-13.664308,1,389.623111
-9.579283,1,389.623111
100.0,1,389.623111
-17.050847,1,389.638082
-15.095544,1,389.638082
-20.938659,1,389.638082
100.0,1,389.638082
-8.521967,1,389.638082
-8.260722,1,389.638082
100.0,1,389.638082
-13.950003,1,389.638082
-19.433313,1,389.638082
100.0,1,389.638082
-32.46414,1,389.638082
-17.754058,1,389.654209
-18.501425,1,389.654209
100.0,1,389.654209
-14.169041,1,389.654209
-33.011436,1,389.654209
-28.506639,1,389.654209
-19.381968,1,389.654209
100.0,1,389.654209
-7.994537,1,389.670304
100.0,1,389.674088
-24.964262,1,389.676094
-14.068665,1,389.67948
100.0,1,389.680419
-13.323246,1,389.685685
-16.504431,1,389.686758
-26.743289,1,389.686758
-11.210314,1,389.692909
100.0,1,389.694941
-10.167307,1,389.697967
-12.714929,1,389.699807
-11.681435,1,389.701928
-13.468664,1,389.702924
-9.901709,1,389.704927
-9.953917,1,389.706922
-12.138616,1,389.711265
-36.76251,1,389.713288
-16.21737,1,389.715306
-11.182098,1,389.717323
-10.33804,1,389.717323
-10.225935,1,389.719339
-15.298238,1,389.721357
-23.41408,1,389.722875
-25.075173,1,389.722875
-12.65174,1,389.722875
-8.261534,1,389.722875
100.0,1,389.722875
100.0,1,389.722875
-32.088389,1,389.722875
-8.800345,1,389.722875
-18.461435,1,389.722875
-10.727193,1,389.722875
-8.573694,1,389.738718
-13.073701,1,389.738718
-25.269391,1,389.738718
-8.347358,1,389.738718
-23.313276,1,389.738718
-20.633824,1,389.738718
-25.413164,1,389.738718
-21.175497,1,389.738718
-19.541173,1,389.738718
-15.201307,1,389.738718
-12.568319,1,389.754514
-14.791762,1,389.757222
-13.798227,1,389.757222
-8.781129,1,389.759237
-20.18278,1,389.761251
-22.247714,1,389.763267
-10.369702,1,389.763267
-10.70922,1,389.765281
-13.190223,1,389.767298
-7.950622,1,389.769313
-13.187105,1,389.773255
-27.199935,1,389.775259
-23.779464,1,389.77698
-18.948209,1,389.777946
100.0,1,389.779946
-22.749309,1,389.781944
100.0,1,389.783472
-17.04512,1,389.785487
100.0,1,389.787489
-12.378912,1,389.788534
-18.775059,1,389.790713
-9.418623,1,389.790713
-9.356112,1,389.790713
-27.044364,1,389.797567
-8.215259,1,389.797567
100.0,1,389.797567
100.0,1,389.797567
100.0,1,389.804625
-16.848992,1,389.806618
-15.820517,1,389.807618
-17.178016,1,389.809618
-31.861594,1,389.811898
-17.669543,1,389.813902
-11.385427,1,389.814904
-12.621125,1,389.816906
-22.730575,1,389.817904
-24.976544,1,389.817904
-8.732302,1,389.817904
-19.846246,1,389.817904
-28.06059,1,389.817904
100.0,1,389.817904
-14.590374,1,389.817904
-16.503387,1,389.817904
-8.036912,1,389.817904
-11.225351,1,389.817904
-8.995677,1,389.833737
100.0,1,389.837772
-8.469256,1,389.839786
-16.90554,1,389.841799
-26.224074,1,389.84381
-11.2263,1,389.845822
-13.268544,1,389.847836
-10.240394,1,389.849595
-22.858484,1,389.851614
-9.261618,1,389.851614
-15.771901,1,389.851614
-9.986268,1,389.851614
-9.57792,1,389.851614
-11.18363,1,389.851614
-17.547091,1,389.851614
-15.592398,1,389.851614
-19.188016,1,389.865505
-21.236323,1,389.865505
-10.563479,1,389.865505
-10.629105,1,389.865505
-14.357273,1,389.865505
-13.036117,1,389.865505
-8.130137,1,389.865505
-18.38078,1,389.865505
-26.538959,1,389.865505
-12.918878,1,389.882166
-22.588828,1,389.882166
-16.215764,1,389.887987
-15.51127,1,389.891
-18.510572,1,389.893028
-19.4428,1,389.897254
100.0,1,389.900751
-13.961793,1,389.902237
-18.305683,1,389.908893
-8.247689,1,389.913077
100.0,1,389.917743
-25.838615,1,389.920743
-11.736242,1,389.921741
-12.969167,1,389.924032
-17.63942,1,389.926006
100.0,1,389.928955
-25.646093,1,389.928955
-13.900563,1,389.935937
-24.150122,1,389.935937
100.0,1,389.935937
-21.808863,1,389.947052
-15.657371,1,389.949064
-16.162056,1,389.953093
-18.282062,1,389.955103
-13.731461,1,389.955103
-20.962166,1,389.961832
-14.705278,1,389.961832
-18.527044,1,389.964001
-16.285908,1,389.966015
-13.277215,1,389.968029
-14.646293,1,389.970041
-12.374661,1,389.970041
100.0,1,389.972057
100.0,1,389.97407
-12.802647,1,389.976083
100.0,1,389.976083
-19.770356,1,389.976083
-15.606061,1,389.976083
-18.206654,1,389.976083
100.0,1,389.976083
-8.110091,1,389.976083
-13.308606,1,389.976083
-13.463458,1,389.976083
-19.499881,1,389.976083
-16.236816,1,389.992049
-18.800629,1,389.992049
-10.844862,1,389.992049
-11.752647,1,389.992049
-15.947146,1,389.992049
-20.996104,1,389.992049
-8.841033,1,389.992049
100.0,1,389.992049
-8.258115,1,389.992049
-19.547406,1,390.008216
-19.381968,1,390.011384
-8.965881,1,390.015194
-11.228154,1,390.015194
-18.402196,1,390.015194
-9.853463,1,390.019937
-18.361522,1,390.021932
100.0,1,390.024019
-23.562178,1,390.024999
100.0,1,390.027184
-16.423928,1,390.028188
-11.70873,1,390.030191
-16.061588,1,390.032191
-8.466873,1,390.03319
-10.636252,1,390.03319
-44.211988,1,390.03319
100.0,1,390.03319
-29.188599,1,390.03319
-12.995039,1,390.03319
-15.685214,1,390.03319
-40.695795,1,390.03319
-10.130105,1,390.03319
-22.609931,1,390.03319
100.0,1,390.049421
100.0,1,390.051434
-13.363938,1,390.053449
-7.806698,1,390.053449
-19.644914,1,390.055466
-24.679387,1,390.057482
-13.769758,1,390.059497
100.0,1,390.061512
-15.672007,1,390.061512
-13.613163,1,390.063527
-8.586032,1,390.065291
-18.780417,1,390.065291
-14.478051,1,390.065291
100.0,1,390.065291
-9.763894,1,390.065291
-18.751152,1,390.065291
-15.102636,1,390.065291
-29.094188,1,390.065291
100.0,1,390.065291
-19.025308,1,390.081093
100.0,1,390.081093
-22.216314,1,390.081093
100.0,1,390.081093
-12.404899,1,390.081093
-23.821475,1,390.081093
-10.0501,1,390.081093
-13.820008,1,390.081093
-23.877734,1,390.081093
-11.56238,1,390.081093
-14.951645,1,390.097243
-18.536057,1,390.099837
-13.825229,1,390.103253
-21.823288,1,390.104267
-34.557341,1,390.106265
-13.547789,1,390.108262
-14.092843,1,390.109257
-18.167258,1,390.111259
100.0,1,390.112262
-14.309716,1,390.114265
-16.189308,1,390.115261
-22.189322,1,390.116267
-20.845815,1,390.116267
100.0,1,390.116267
-9.930941,1,390.116267
-14.443001,1,390.116267
100.0,1,390.116267
100.0,1,390.116267
-24.502306,1,390.116267
-14.917486,1,390.116267
-9.10811,1,390.116267
-11.750641,1,390.132168
100.0,1,390.135087
-10.605296,1,390.13848
100.0,1,390.13848
-8.211352,1,390.13848
-27.430594,1,390.143923
-16.494469,1,390.146061
100.0,1,390.147064
100.0,1,390.149064
-9.681103,1,390.150056
-22.754003,1,390.152163
-28.489113,1,390.153164
-8.022942,1,390.155162
-16.718939,1,390.156163
-14.912969,1,390.158157
-10.759679,1,390.158157
-9.924287,1,390.158157
-14.682005,1,390.158157
-12.30423,1,390.158157
-16.312362,1,390.158157
-17.163349,1,390.158157
-32.825715,1,390.158157
-21.864309,1,390.158157
100.0,1,390.158157
-18.682564,1,390.174269
100.0,1,390.176287
-17.66443,1,390.178303
-16.478891,1,390.178303
-16.494469,1,390.180321
100.0,1,390.182335
-19.067583,1,390.18435
-7.981939,1,390.186366
-15.80675,1,390.186366
-23.582977,1,390.188381
-12.103554,1,390.190145
-21.911284,1,390.190145
-19.673201,1,390.190145
-30.229431,1,390.190145
-19.670361,1,390.190145
-29.33666,1,390.190145
-9.993586,1,390.190145
-11.414013,1,390.190145
-15.603623,1,390.190145
-22.085864,1,390.190145
-15.499293,1,390.208056
-23.966471,1,390.210072
-13.656009,1,390.212089
-16.32684,1,390.214104
-14.727228,1,390.21612
100.0,1,390.21612
-28.57853,1,390.218135
-11.057564,1,390.220151
-13.800392,1,390.221914
-19.887487,1,390.224708
-27.638499,1,390.226789
-9.037846,1,390.228847
-19.492692,1,390.228847
-21.670022,1,390.228847
-9.579058,1,390.234221
100.0,1,390.236281
-19.885461,1,390.237286
100.0,1,390.239293
-14.509527,1,390.242231
-14.040848,1,390.245222
-16.525191,1,390.248237
-16.023296,1,390.248237
-12.740141,1,390.248237
-17.378407,1,390.248237
-10.563094,1,390.248237
-16.000067,1,390.264028
-11.719328,1,390.266147
-13.540349,1,390.26815
-12.070398,1,390.269061
-20.062046,1,390.271312
-13.101815,1,390.272307
-16.746486,1,390.274303
-24.496022,1,390.275842
-13.540387,1,390.275842
-15.188369,1,390.275842
-10.950616,1,390.275842
-11.149799,1,390.275842
-34.635354,1,390.275842
-30.233089,1,390.275842
-8.302839,1,390.275842
-9.972056,1,390.275842
-8.021727,1,390.275842
-36.084346,1,390.291143
-21.49284,1,390.291143
-15.5638,1,390.291143
100.0,1,390.291143
-14.483898,1,390.291143
-14.641946,1,390.291143
-25.148156,1,390.291143
-25.486038,1,390.291143
100.0,1,390.291143
-8.670498,1,390.306867
-8.312839,1,390.306867
-15.574653,1,390.306867
-20.584809,1,390.306867
-22.328354,1,390.306867
-19.150373,1,390.306867
-12.450719,1,390.306867
-14.293944,1,390.306867
-16.876247,1,390.306867
-8.974498,1,390.306867
100.0,1,390.325209
-12.090025,1,390.327225
-14.317617,1,390.327225
-11.966697,1,390.327225
-22.664156,1,390.327225
100.0,1,390.327225
-9.860501,1,390.327225
-17.413898,1,390.327225
-7.810517,1,390.339071
-25.309099,1,390.34275
-16.776323,1,390.347354
100.0,1,390.347354
-9.775185,1,390.354468
-11.156276,1,390.357457
-8.221875,1,390.359306
-31.283863,1,390.361468
-16.100186,1,390.363453
-9.12544,1,390.366409
-18.585934,1,390.366409
-15.946322,1,390.366409
-14.532459,1,390.366409
-12.916819,1,390.366409
-20.743871,1,390.366409
-19.73738,1,390.366409
-24.146839,1,390.366409
-22.914785,1,390.366409
-16.337367,1,390.366409
-8.547744,1,390.382276
-10.617961,1,390.382276
-19.465772,1,390.382276
-18.152074,1,390.382276
-23.090177,1,390.382276
-21.285914,1,390.382276
-14.548035,1,390.382276
-12.238106,1,390.382276
-12.30296,1,390.382276
100.0,1,390.382276
100.0,1,390.398262
-10.881011,1,390.398262
-9.979724,1,390.398262
-15.233205,1,390.398262
-24.58807,1,390.398262
-12.313337,1,390.398262
-13.439821,1,390.398262
-9.878329,1,390.398262
100.0,1,390.398262
-10.833897,1,390.415202
-15.257648,1,390.415202
100.0,1,390.415202
-18.996344,1,390.415202
-22.378512,1,390.42176
-26.095531,1,390.422819
-8.021448,1,390.424824
-11.832538,1,390.426819
-20.796415,1,390.427818
-9.683484,1,390.432093
-10.819752,1,390.43409
-27.017693,1,390.43509
-14.339317,1,390.43609
-9.214382,1,390.43609
-10.558118,1,390.43609
-9.988781,1,390.43609
-14.308497,1,390.43609
-11.513151,1,390.43609
-11.438887,1,390.43609
100.0,1,390.43609
-9.382435,1,390.43609
100.0,1,390.43609
-22.315067,1,390.452995
-10.801503,1,390.456019
100.0,1,390.457743
100.0,1,390.458924
-13.922034,1,390.458924
100.0,1,390.4634
100.0,1,390.465557
-23.884157,1,390.466555
-13.884049,1,390.468554
-20.134093,1,390.470544
-42.287937,1,390.47175
-11.713438,1,390.472756
-25.991665,1,390.474742
-17.534656,1,390.476743
-11.059187,1,390.477745
-9.769691,1,390.477745
-16.102112,1,390.477745
-13.45504,1,390.477745
-10.967729,1,390.477745
-15.842878,1,390.477745
-16.951561,1,390.477745
-8.849854,1,390.477745
-23.257429,1,390.477745
-21.27624,1,390.477745
-15.683157,1,390.493667
100.0,1,390.495007
-8.414115,1,390.49702
100.0,1,390.49903
-8.502454,1,390.49903
-29.537779,1,390.50104
-19.826822,1,390.50305
-12.350509,1,390.50506
-14.503107,1,390.50707
100.0,1,390.50707
100.0,1,390.511098
-9.029158,1,390.515135
-9.472122,1,390.51715
100.0,1,390.521181
100.0,1,390.523198
-11.684673,1,390.524958
-11.807656,1,390.524958
-11.937158,1,390.524958
-29.654485,1,390.524958
100.0,1,390.524958
-9.801018,1,390.524958
100.0,1,390.524958
-17.604349,1,390.524958
-15.75366,1,390.524958
-14.828789,1,390.540666
100.0,1,390.543602
100.0,1,390.543602
-10.401217,1,390.543602
-13.067445,1,390.543602
-9.389067,1,390.543602
-13.630481,1,390.543602
-11.431209,1,390.543602
-10.277294,1,390.557781
-23.817728,1,390.559862
100.0,1,390.561885
100.0,1,390.563044
100.0,1,390.563044
-18.124524,1,390.563044
-8.01674,1,390.568593
-9.707403,1,390.570666
-18.890583,1,390.572675
-17.804372,1,390.573674
-17.870234,1,390.575931
-24.120399,1,390.576938
-14.091211,1,390.578904
-16.519364,1,390.579895
-33.265711,1,390.581912
-11.938115,1,390.581912
100.0,1,390.581912
-14.988783,1,392.299134
-7.958395,1,392.301146
-13.412433,1,392.302139
-18.301946,1,392.304149
-9.718629,1,392.305139
100.0,1,392.307142
-22.52211,1,392.311229
-11.018854,1,392.313224
-13.342351,1,392.31422
-14.280911,1,392.316227
-9.644994,1,392.317215
100.0,1,392.319225
-9.458459,1,392.321131
-9.687619,1,392.322115
-20.194864,1,392.324674
-22.621716,1,392.326325
100.0,1,392.328503
-19.665497,1,392.329501
-18.718246,1,392.331491
100.0,1,392.332348
-20.743871,1,392.332348
-13.199697,1,392.332348
-12.486196,1,392.338754
-9.308459,1,392.34288
-18.246175,1,392.345353
-14.227289,1,392.348497
-23.391151,1,392.352349
-24.677865,1,392.355467
-14.795907,1,392.356464
-9.127645,1,392.358467
-12.537303,1,392.359998
-8.057825,1,392.362211
100.0,1,392.364138
-23.560524,1,392.365206
100.0,1,392.367279
-8.900411,1,392.368266
-7.978169,1,392.370278
-11.904726,1,392.371274
100.0,1,392.37307
-19.408346,1,392.37307
-29.138686,1,392.37307
-30.797703,1,392.37307
-32.67544,1,392.37307
-16.476743,1,392.37307
-7.904468,1,392.37307
-20.974669,1,392.37307
-33.454793,1,392.37307
100.0,1,392.37307
-13.48671,1,392.388235
-6.777828,1,392.388235
-10.182179,1,392.388235
-9.136221,1,392.388235
-8.414293,1,392.388235
-19.792073,1,392.388235
-16.676175,1,392.388235
100.0,1,392.388235
-16.971878,1,392.388235
-15.101974,1,392.388235
-18.115327,1,392.404034
-17.634699,1,392.406582
-14.927887,1,392.406582
-8.310048,1,392.406582
-13.04746,1,392.406582
-9.963718,1,392.406582
-12.646304,1,392.406582
-13.089083,1,392.419841
100.0,1,392.419841
-12.250727,1,392.419841
-15.175199,1,392.419841
-17.028201,1,392.419841
-16.068267,1,392.419841
-29.067393,1,392.419841
-17.344549,1,392.419841
-22.481068,1,392.419841
-12.261213,1,392.437642
-17.053525,1,392.439177
-19.993712,1,392.441172
-21.755618,1,392.442608
-7.852355,1,392.444386
-14.100608,1,392.444386
-22.206226,1,392.444386
-9.477368,1,392.449338
-9.327406,1,392.451452
-8.966784,1,392.45245
100.0,1,392.454452
-11.765492,1,392.455451
-11.22678,1,392.457678
-9.128576,1,392.45868
-15.591979,1,392.46068
-13.951228,1,392.461689
-8.208318,1,392.463614
-12.699145,1,392.463614
100.0,1,392.463614
-10.12619,1,392.463614
-11.3798,1,392.463614
-16.192946,1,392.463614
-9.799563,1,392.463614
100.0,1,392.463614
-13.793516,1,392.463614
-11.855191,1,392.476526
-22.328125,1,392.47941
-9.821308,1,392.481422
-8.87461,1,392.483432
-15.601749,1,392.483432
100.0,1,392.485441
-13.325191,1,392.487449
-9.228409,1,392.489457
-8.724365,1,392.489457
-13.538779,1,392.491465
100.0,1,392.493473
-13.706311,1,392.495226
-17.391368,1,392.495226
-40.528413,1,392.495226
-29.481259,1,392.495226
-8.347573,1,392.495226
-8.993199,1,392.495226
-11.195962,1,392.495226
100.0,1,392.495226
-10.072741,1,392.495226
-20.743871,1,392.495226
-8.59799,1,392.511565
100.0,1,392.512402
-10.047985,1,392.514414
-15.101046,1,392.514414
-25.259441,1,392.514414
-8.116195,1,392.520114
-15.485046,1,392.521117
-21.620868,1,392.523118
-13.29414,1,392.52412
100.0,1,392.525963
-15.12978,1,392.525963
-10.528127,1,392.525963
-18.573579,1,392.533352
-13.410654,1,392.533998
-14.874628,1,392.536136
-14.351428,1,392.538137
-9.663075,1,392.539688
-26.581928,1,392.541527
-15.154702,1,392.541527
100.0,1,392.541527
-20.670012,1,392.541527
-10.708458,1,392.548217
-27.403655,1,392.548217
-12.395619,1,392.548217
-19.365514,1,392.548217
-34.149357,1,392.554259
-10.540204,1,392.55549
-13.933104,1,392.55741
-25.401535,1,392.560732
-16.591179,1,392.563836
-11.352932,1,392.566824
100.0,1,392.567832
-12.161346,1,392.567832
-12.133152,1,392.567832
-15.511182,1,392.567832
100.0,1,392.583763
100.0,1,392.583763
-20.451461,1,392.583763
-9.355351,1,392.583763
-30.6311,1,392.583763
-16.131465,1,392.583763
100.0,1,392.583763
-13.175604,1,392.583763
-12.751879,1,392.583763
-15.465784,1,392.583763
-8.810484,1,392.599736
-9.37856,1,392.601456
-14.023966,1,392.602615
100.0,1,392.602615
100.0,1,392.602615
-29.009753,1,392.602615
-10.902684,1,392.609216
-19.339868,1,392.611285
100.0,1,392.61328
-9.585892,1,392.614284
-12.738561,1,392.616278
-11.313327,1,392.617281
100.0,1,392.621758
-16.146034,1,392.624899
-19.854791,1,392.626909
-19.576083,1,392.630927
-18.57924,1,392.634943
-12.838576,1,392.638711
-13.928395,1,392.640727
100.0,1,392.640727
-8.366609,1,392.640727
100.0,1,392.640727
-17.335779,1,392.640727
-37.663451,1,392.640727
100.0,1,392.640727
-10.521197,1,392.640727
-10.729646,1,392.640727
-16.210694,1,392.65569
100.0,1,392.656991
-23.686794,1,392.658558
100.0,1,392.660848
100.0,1,392.660848
-21.839072,1,392.660848
-13.296747,1,392.664905
